TCGA.04.1638	TCGA.25.1323	TCGA.25.1315	TCGA.61.2613	TCGA.42.2589	TCGA.25.1626	TCGA.13.0714	TCGA.13.0897	TCGA.25.1878	TCGA.24.1556	TCGA.29.1688	TCGA.24.1845	TCGA.13.1411	TCGA.61.1733	TCGA.13.1483	TCGA.36.1578	TCGA.13.1412	TCGA.13.0921	TCGA.10.0930	TCGA.13.0891	TCGA.13.1497	TCGA.13.1488	TCGA.09.1675	TCGA.13.0793	TCGA.13.0883	TCGA.30.1861	TCGA.24.1552	TCGA.57.1993	TCGA.31.1946	TCGA.13.0800	TCGA.24.0975	TCGA.13.0913	TCGA.13.1484	TCGA.24.1466	TCGA.09.2055	TCGA.29.1761	TCGA.10.0935	TCGA.13.0906	TCGA.61.1903	TCGA.29.2429	TCGA.24.1562	TCGA.24.2298	TCGA.13.1485	TCGA.24.2254	TCGA.61.2018	TCGA.24.1427	TCGA.25.1324	TCGA.24.1413	TCGA.13.0890	TCGA.29.1701	TCGA.04.1342	TCGA.13.1481	TCGA.25.1870	TCGA.24.1424	TCGA.09.1666	TCGA.24.1423	TCGA.61.1743	TCGA.25.2401	TCGA.09.2044	TCGA.30.1714	TCGA.30.1860	TCGA.13.0792	TCGA.61.1737	TCGA.13.0717	TCGA.13.0884	TCGA.25.1325	TCGA.13.1409	TCGA.24.1417	TCGA.13.0801	TCGA.24.1549	TCGA.04.1525	TCGA.30.1867	TCGA.13.0723	TCGA.61.2102	TCGA.04.1350	TCGA.24.1418	TCGA.13.2060	TCGA.04.1336	TCGA.61.2098	TCGA.61.1901	TCGA.31.1951	TCGA.23.1809	TCGA.04.1651	TCGA.24.1428	TCGA.09.2053	TCGA.30.1718	TCGA.13.2059	TCGA.13.1403	TCGA.09.1664	TCGA.29.2432	TCGA.09.1667	TCGA.36.2545	TCGA.04.1542	TCGA.04.1536	TCGA.04.1362	TCGA.23.2649	TCGA.13.0912	TCGA.13.0730	TCGA.13.0920	TCGA.25.1318
LRRC59	-1.86698912463482	0.674416184304033	-0.378177405710687	-0.498320480936573	2.3317524942889	0.207492114738478	-0.840691694246418	1.2557308318683	-0.927014663255209	0.108105088882526	0.805195468938247	-0.796042356927956	0.862675038241069	-0.503384539028404	0.827759194767389	-1.24737621443101	1.26238456706726	0.287140438299856	0.411249208480192	-1.37107500936335	1.6889825249738	0.429202995112459	-1.65504240501489	-0.685560694312334	-1.81747458346667	1.34733556128425	2.08568258562719	0.391960735132838	1.12587216661661	0.278161851494643	1.2703342631708	0.446483759101449	-0.718772328811988	-1.04857127469302	1.19442679862153	-1.05680579202957	-1.21039562674682	0.581804353208125	-0.316657756997831	0.584306834689333	-1.05732413254764	-0.148710109053989	-0.307596594924905	-1.58595650427575	-1.24184494220421	-1.0348388234717	-0.330226769678291	-1.60258459596039	1.23154273541914	0.0886282989801858	0.219323841077667	0.491989486587328	-1.70823492545691	-0.337726139087692	-0.0812271277568691	-1.15783857515159	-1.00166280206516	0.474562135436337	0.953170508110782	0.1315073105501	-0.0476877060852561	0.457786607235412	1.74966888026186	0.228777402933336	-1.23164726817491	0.906802109031757	-2.63604618171847	0.578519127693704	1.30073188916964	1.14679164503741	0.127409362117622	0.0101752133439028	0.0375216683489341	1.85189450318799	-1.18026696989829	0.991438201587979	-0.236028721526352	-0.902595121084252	0.380701540013247	-0.444000403294673	0.342696433666718	2.08065221416009	-0.48806115232701	-0.81749223385071	0.728676526242056	-0.154149977473484	-0.558453639914811	0.826882456159047	0.900780868516083	0.750673474633772	-0.149670355796262	-1.14638739654409	-0.789688283411556	-0.423210664453007	-0.553456886744506	-0.450878460078407	0.071263253422915	0.893313401612914	0.475184047829501	-0.143674786658047
ASCC1	-0.96261121106516	0.542470727725647	1.67389037618364	0.45521768696145	0.689544841669083	0.181552456627046	0.0793951325247023	0.281107413568768	0.891389643424082	0.0439234012314252	-1.3255945654205	-2.14893967321025	0.59333867715919	1.38998896579482	0.806834159967789	-0.700484431081077	-1.0149854887324	-0.619004468054568	-0.230333935180903	0.269222244680934	-1.74488607624446	-0.202215453508355	-2.10102494615514	0.235602465538209	-1.604828836945	1.32528284797855	0.378308728692792	0.0736209862066036	0.134491494628779	0.320728902016367	1.25501190749328	2.07176503666812	-0.926425326745054	-2.47749614006053	1.97609516467245	-1.46562025695264	-0.405759427385618	0.932016159182024	0.142910277949267	-0.206346440289828	-0.0927899030735251	-0.474336274528095	-0.939383197842477	-0.868499959852593	1.39433946912468	0.0188254225127156	0.824353749682604	-0.361942366747396	0.852507064844478	-0.0465965279267429	-1.41617638668158	0.0155067595843904	-0.00584506452163917	1.40326782207907	-1.31752409095302	1.60874921872949	-1.42793121851976	-0.53289915798084	0.702690225843141	0.292075281040828	1.8116770411446	0.706973732250364	-0.257806491151249	0.763643527391835	-0.892269708932526	1.14353676403261	0.604579058675911	0.347411463651085	-1.19079108400984	1.01058780717756	-0.876389544767963	-0.804691822513886	-1.6540099145561	1.15575936252747	0.510363434406607	1.15615879862852	-0.572599905520531	-0.49259258300956	0.208560933426626	0.762783613115091	-1.26632825008537	0.243038528745656	-0.11904955052848	-0.303149581335091	-0.236884929226563	0.0844542357973017	-2.0515242579106	0.338050724374656	-0.223163323529318	0.699502815093392	-0.447884473251298	-0.178911961680407	1.31155110053251	-1.55903144384563	0.377835763285461	1.53524501060777	-0.790478881870366	-0.000434700547279117	1.14718322074409	-0.236448413664303
TSC2	-0.270343571059268	-0.906971605324506	-1.56767516490531	-0.479773611909846	-0.381510980274508	-0.9184060886224	0.537723825921095	0.355155016884424	-0.369119425873731	-0.301393958680142	-0.69547827866446	0.609336378378603	0.0555633473810393	0.804729772582863	-0.736719634846026	1.14283678003366	-0.0521704621286097	0.908770089589727	-0.305037637263611	0.267226565554159	0.0202278093658082	-0.426046829074566	2.00521656198637	-3.3533063339593	0.250056612907153	-0.432643214781991	-0.0883593387508088	-0.597600779719109	0.175211969701894	0.0343676627089973	-0.566464711028859	0.695363947308859	0.25694655060876	2.18194502390309	-0.165546308914858	-0.386829924111831	0.0132350306091931	-0.893154807144035	-1.26154366532454	-0.112898055754165	-0.916510991019145	-0.126640028298764	0.326765327543006	1.01543837841836	-1.40743166539202	0.435921024582518	2.91941991856978	1.43206671313154	0.122894814817635	-0.966398544361663	1.29819435136726	0.20352133870671	1.51378408570343	-0.225534322873184	-0.482847562048045	-2.60429784992602	1.14623317391691	-0.630116408108965	-0.907780848328572	0.682393197058201	0.344632079759226	-0.682491132952066	-1.3284315568024	0.839556555703558	-0.846955555801487	-0.929083471661959	2.18890971270201	-0.224948092194725	-1.33491562800654	-0.608906953948569	1.21269865133661	-0.142913127935226	0.430952738343127	0.563724610768172	0.264073133134539	0.382632186015454	0.989715689893971	-0.147424910811821	-2.18450405690284	-0.17416929940118	-0.327887824170967	0.835296523797211	0.967712729431525	-0.713217838883393	0.847956035261732	-1.13509903597713	0.063286905218216	0.730066544149403	1.60136155207046	-0.334957268860106	-0.387537944756411	-0.670833526528	2.17698251843134	-0.492301998964314	-0.746633496230887	1.33557338923295	-0.135983364481568	-0.468207205430554	0.0934835583719231	0.274795516312518
C20orf39	-0.582550932769506	-0.314378379956681	0.726848053578099	-0.152713581842171	-0.870403965871347	0.569028548315179	1.21360060437335	-0.26664425958696	-0.876741773441894	0.666415433295873	-1.08248702306468	-1.5182475048852	-1.06834964693596	-0.240264167807814	0.246975114132039	-0.355959604472915	-0.912970503042981	-0.244678545175648	-1.37976640672365	1.08707622185477	0.61989563421606	0.648329372023937	1.33768838064642	0.916618247554326	0.586882684507341	2.20750169979686	-0.463345642734384	-0.711550159055985	-0.027425020523041	-0.412112258502328	-0.620530868955021	-0.595531353831097	0.0340283887325445	-0.15857043530981	-0.78610383908685	0.0619660866250567	1.60802911314954	-0.915051755436432	-0.658495202489677	0.121359158403817	1.18335980640985	0.466842516815465	-0.303080330366499	-1.29011540748009	-0.552392719145727	0.285883914942938	0.888292965350544	-0.390689139219305	-0.273636137513517	-1.10981761568778	0.856522882314208	-0.147603872239359	0.564235454295679	-1.43874038598047	1.65430769068448	0.0693703220823016	1.60343608670725	1.29017310063629	-0.77689805831011	-0.621790637946992	1.25718214590393	0.22188836217619	-1.09388416742571	1.62192693467922	-0.0511306117773423	0.0586316071264325	1.39858752331312	2.18937680654372	-1.75257594002064	-1.54208463151265	-0.602680249346488	0.565547411660511	0.39346643982984	-1.0089681472258	2.14591925700676	0.574410244600003	0.513358287206201	-1.91361610768961	-1.45228898851099	-0.635162010342186	1.98685388153987	-1.1204082725337	-0.72478870587521	-1.92538623709696	0.0412894788844214	0.795591636031429	0.500417044577931	0.752111710988739	-0.816690168133015	0.125753795573809	1.51453278508394	-0.0857973440318327	1.70323139320195	0.137493325497347	-1.75628786395332	-1.15366929994212	-0.232276707665754	-0.913128587439283	0.561923169457275	0.326300453587605
BLMH	-0.83819803135672	1.27305757710735	0.978088100310365	0.177956862400296	0.746173868440482	0.448238816300586	-0.763474812177969	-0.285056902505107	0.110883584165532	-0.00637028331377195	-0.7951932529454	0.0207039905412697	-0.0504625437824168	0.968173437472044	-1.21936956080612	-1.10458406216674	-0.662640443248901	-0.188953125640279	-0.78850096038825	0.222422286422592	-1.94819187650688	0.707783324156093	-0.0677894236719893	-0.650170336123915	-1.31155318495616	-0.238361653611935	-0.267300608020032	1.41209258392471	0.0912886604318685	2.14035907047973	0.0689336641506732	0.24870385401067	0.555404545970362	0.59192834135818	-0.203724313511799	0.431351228227746	1.00299848321661	0.591129020022512	-1.65391922752343	1.26502383617721	-0.596823560368172	-0.141696820682677	1.37503958517617	0.499703497695294	-1.53661407430808	0.78875513830069	1.63238892813095	-0.756101560497515	0.290210988342	1.07403934725203	0.936182011665994	0.721817471643882	1.50390189342439	0.882417302383143	-0.663008406579051	-0.871040166744021	-2.23393392723033	0.157318360590719	-0.438114188127662	-2.14640300497963	0.147536942000683	-0.778055738073425	0.295095363935643	1.4218277226612	-0.9013243121911	-0.778401391697289	-0.767985678248266	0.161502967628414	-0.435006101033439	-0.0714734082898696	0.840498622150369	0.566927354968553	1.23786450076075	1.31448896436384	0.364311168422734	-0.935874920678574	1.70164563712762	-1.59234481617969	3.00378679990725	-0.847067706612962	1.15169016305721	0.235930057036639	-0.767583149982852	-1.78686492852085	0.241474092193386	0.714566442300628	-1.21622970963624	-1.358745819744	0.0984359874946786	0.162916822973765	0.201096439999662	-0.419475788379326	-1.26639917552796	-0.0204182653181278	0.298800294669376	-0.884063465529723	-1.05579247397552	1.58100135206248	0.293496693501307	-1.63870688771417
SPATA5L1	0.418623624499981	-0.257129496211403	0.701976968918712	0.202015556197101	-0.218412205735084	-0.23715498344673	1.03585326747926	-0.680622387408731	0.344084436255931	-0.953087380001938	0.655914625546332	-2.06737842538895	-0.436913502351689	-0.436083600400281	1.24197436868795	-0.00274827236513662	1.04671955279163	-0.0275916045828698	0.139856736825489	-0.00745485176935455	-0.782397016092328	-1.76577855076646	1.43600519152677	-0.434161118461468	-1.09376253551876	-0.139957170531825	-0.43510898643207	-0.0379742129859366	0.754589058756586	-0.27049775669609	0.381381790787976	0.617165850752034	-1.90355249591952	-1.05340147899984	-0.793831179616103	-0.848923793861474	-1.98591627212306	0.820939043716452	1.0290260427007	1.11596453788248	1.02269066490899	-2.86765510954844	0.619614280165281	0.368815006390135	-0.320016756005144	1.57265905292875	0.684018272149899	-0.49923699737634	-1.27222161456671	-0.348353120988585	-1.04036191248199	-0.379025406904845	1.48354258691291	1.21691957916006	0.987299688518747	-0.985657417496862	1.31158539232411	1.70538295182283	0.911314182506869	0.472646171612567	-0.783423874328495	1.44634824798996	-0.646458855107018	-0.894025613454021	-0.418839936564771	3.00548523917043	0.890287317293333	0.308769666583598	0.749246818103698	-0.0478265291862171	-0.0325193461807825	-0.3051523143106	0.148770184922072	-0.00630040276904375	-0.392261410328302	-1.14750160001123	2.46433730501837	0.442271077085741	-0.529452950884238	0.710510889828165	0.676409686068178	-1.46315103478142	1.48619696334811	0.0955994723716159	-0.0401071439089798	-0.932021484256503	-1.53196379903249	-0.103372877929769	1.16276200969801	-0.642047711144352	-0.0532418623109168	0.331215165235873	0.10710376831179	-0.0870047564888299	-1.00844676239415	-1.47508427196605	0.265228852197164	-0.375710600313154	0.384779412994433	-1.47561780825973
LEFTY1	-0.0303520819868421	2.66213351909457	1.81634679788633	-0.67356735650512	-0.693926751511783	-0.856809626285972	-0.973683083358762	-0.720970335194418	-0.123247081514984	-1.41570280914756	0.0733292965002156	-0.317231248852117	-0.529310779014635	0.308277986128046	-0.261100386440709	0.821789379643475	-0.437378201148933	-0.495660416820243	3.26067004146067	-0.618063074720276	0.579472640445277	-0.0635377713992272	-1.11972421187247	-0.652251044504238	-0.156164851153651	-1.12707844554414	0.203116296970007	-0.576653721009302	-0.837429480037202	1.40748108408834	-0.277613258447081	0.442709656817946	-0.697045214610664	-1.25703824041423	-0.715430005319551	1.89787742215348	-0.421509540055015	0.321380055203011	-0.917390307986935	1.22109116623532	-0.5665938150112	-0.48995016868307	-0.974056670252498	0.295948344784975	0.195127886638895	-0.831789674259304	0.248085421393939	-0.51823766925501	0.753290344234632	-0.972357866203277	-0.275991614907978	2.468315244859	-0.240596731269313	-0.764762951381765	-0.763430140239751	0.248959299751848	0.251139807289862	-0.769468329497685	2.86392760943056	0.516754762099558	-0.740568195163958	0.819735389435325	0.783353424653039	0.668721315003331	-0.171235678118546	-1.65195669449078	0.204358618733335	-0.923161044037825	1.28205511915803	0.219165150001619	0.0428483687907058	-0.675292136858571	0.513806590720957	1.32031979608986	0.637181985908892	-0.844824128000698	-1.12168924336804	1.28523149279902	1.99317261254752	-0.816741801146981	-0.043290543727675	-0.176751858052153	-0.600277028206061	-0.190523004201604	1.19683889339682	-0.220970843534618	0.655829687961955	0.386514526893489	0.160806976047916	-1.34976276302786	-1.30212302630746	0.611445961470193	0.269761774507412	-1.07579231939379	-0.357308045167864	-1.85718835088208	0.11563972244864	2.08388631567163	0.42772780493639	-0.283063930782531
FLJ21963	0.985038186550899	-0.501606323970211	0.0889174681594006	0.624630193074472	-0.677639855464759	0.566865942578237	0.102419583321618	-1.78340631107451	0.457890959185859	-0.163865621097879	-1.4846092203868	-0.414627691440808	1.39607841197497	0.276511144515429	0.708444386982419	0.812288667945354	-0.230883991436817	1.12176714293109	-1.69666773861579	1.0603489148151	-0.172006613532661	-0.61342261229721	0.991714532280558	-1.21734703976738	-0.239931515817027	1.96475786909156	1.72705204500294	1.02995340461297	0.254902642236494	1.31422394937537	0.967222700489317	0.35188662071097	-1.28038707137526	0.537411231039747	-1.86948701292064	0.234982847890236	1.00935384421841	-0.53707463189738	-1.58980856351534	0.88702594432169	0.123552960839361	0.696756046977214	0.324562453784304	-0.852368093810746	-0.464072272010705	0.637974111907069	0.508231860025081	-0.486610255666065	0.227889081834359	0.213427347844025	0.152395047170833	-0.572666275853897	0.593607870537884	0.93920083514217	1.75893806970031	-0.519074850477143	0.510585059849207	-0.118896782445418	-0.391366441978996	1.03814487320169	-1.76557611863022	-0.739070570482698	-1.03583933035736	-1.05065040545681	0.197495496902746	2.46295784286847	-0.57489257918862	-0.617740146529543	-1.42639927957344	2.03698586246629	1.21560538526449	-1.27451869406385	0.626234352210533	0.406834539044175	-0.21019412914506	0.531217553208895	0.832275334730576	-1.01041021081134	0.223614164729455	0.659935443493011	0.354638143003663	0.636092054166576	-0.809128948125799	-0.589082232711048	0.538367047845716	-0.232049477944202	-1.79502087760408	-0.900645351381973	0.565641814292378	1.08003542212009	-2.60989721084556	-1.10673194887694	-2.15520251191613	0.106060173859312	-1.46218832930981	0.362637782386957	0.164076812351422	0.608499077151089	-0.279264564288673	-1.28382885011785
STAP1	-0.519080731917936	-1.09503553116619	-1.00964604049515	-0.730948868695507	-1.02745005522476	2.26590130619891	0.554271880215831	0.767248661856793	3.16934260618424	0.644740460957746	0.460608293607413	0.880967583253396	-0.228461447332481	0.875414272882827	-0.576395029634615	0.10135868103231	0.153757877122871	-0.300266648386228	0.270434991751784	-0.253324383971423	0.102316409579101	0.409750442596279	-0.26890583776113	-0.332025378828587	-0.290196085239765	-1.18990195991528	-0.684051633411375	-1.04881445015512	1.08554533749381	-0.885345653337027	-0.220359888638277	-0.671964234029932	2.49567087688685	-0.166197400790577	-0.297294741047029	-1.35892987002394	0.0180957798479734	-0.124805588412464	0.556765411862386	0.633832544643906	-1.23294383887301	-0.331181156052059	-1.16812652172488	-1.75034714694276	0.867051320756525	0.650932779270779	-0.640690450827813	0.242400984790109	1.30404227370581	-0.481855828799845	-0.29884915279561	-0.248473823043862	-1.92314726293864	0.173721356545981	0.0182359473880175	-0.124961148156863	0.194388245951441	0.727883758665666	2.31761178794272	-1.06208973400951	1.06903597223072	0.75094590784069	-1.0642006244959	-1.35353321665734	0.159580875334425	-1.2746163389828	-0.521464086694148	2.55455215952741	2.01384488701826	0.549808476135569	-0.255241225468122	0.906641261512761	1.89969971030435	-1.01412588818371	-0.899332521484589	-0.214082949230709	0.808505185951584	0.251142552607895	-1.06873425973926	-0.804975917743392	0.265932060123893	-0.195066104568857	-1.18934334561557	1.40884480381107	0.338135676672356	0.354654613750991	0.358014403984863	-0.401615176786926	-1.3774109615981	1.87568345736041	-0.104024335081496	0.873291275419979	-1.18575172135808	-1.14178901016182	-0.671748696221534	-0.353345578763903	-0.800680067928528	0.0950637269154301	-0.240931150507713	0.198411820357982
ALG9	0.0458222891973335	0.464852023870172	1.16292398154143	0.186784068232452	1.32923430048493	-0.745806479837899	0.773353265507826	2.25377840527027	-0.611034640391739	-1.5744988089319	-1.27785528895316	0.266384299517452	-0.898789253528928	-0.627549940535931	-1.53150321205397	-0.43088788182457	0.588168666064767	-1.04264753702554	-0.886772520374433	-0.0902626148414618	2.19173091966052	-0.0320725721736322	1.20211447704686	0.819582071749569	0.0523089794511371	0.994661053388649	0.846994020829855	-0.252468005282427	1.39149872827201	0.298653545499245	-0.122577344921246	1.23362630248689	0.368661951809872	1.71454290684593	1.71316492448678	0.128022686264237	0.0800856382471958	-1.53793236139185	-1.70409516832034	0.456501924306794	-1.94901280260611	-0.626466290627049	-0.383879433759948	1.33174351936447	0.352198693272802	0.511123305328829	-1.02989909306083	0.965563437473435	1.61979085682072	1.02401603973316	-0.655944366130311	-0.406925566757879	-1.3773181515135	-0.166729152032512	0.5077081642021	0.0115547638205352	-2.53055635191753	1.08314006593602	-0.93820665477419	-0.972227847223292	-1.06669394244897	-1.42964200371567	1.24019751082145	0.603369950809903	-1.02031114352529	0.449638496219382	-0.7187430054769	0.717479323399677	1.19675532748167	0.36891249069041	-0.948109855427066	-0.378402422156801	-1.453771584796	-1.50452087656883	1.32481342835952	-0.932974496655058	-0.937613780217573	0.408773191773579	0.230324172598031	0.870183432115662	-0.188514891595431	-0.177342779133761	1.63629029877291	2.04544542364378	-0.189495472977351	0.0160177399132255	-0.879035359512508	0.813509503519503	0.107309578550597	-0.808290242094221	-0.745277535208995	-0.301476661203372	-0.742068854243728	-0.42562449244566	-0.0921176307615436	0.302736552682955	-1.11460386424583	0.172316761605147	0.240594140115527	-0.256407363854435
CYP26A1	0.586276329939349	1.26873022350646	-1.12479779978391	1.7480660001228	0.116416736197016	2.05923810842728	1.04071195720375	-0.324183476615438	-0.67103584962123	-1.20058064717547	-0.514795901748271	-1.09980453884451	0.973775932448761	-0.424046688686933	0.0880608471517206	-0.10871052225237	-0.22710931834524	-0.532067821355202	0.0413303330754917	-0.603507629115324	-0.251504399624514	-0.392552108039814	-0.25464555992919	-0.210155728551614	-0.23271108716336	1.54671051196286	-1.15378232707724	-0.826205310439227	0.487686999031381	-0.249003125574834	-0.0344071182790809	1.10829448590551	-0.674996563735533	-0.536186848254418	-0.753775269701855	-0.500059055749538	0.450928620104926	1.87985555557607	-0.620464990024072	-0.0517304200101524	0.375640670862814	2.51781608949157	-1.11439227388414	-0.967360353524456	-0.203799290230044	-0.375848701188803	-0.476377310896742	-1.01779764399185	1.73849345507553	-0.438886452479206	-0.6199670721512	3.61244583326311	-1.12064611892627	-0.919435908538816	-0.712905624990095	-0.726885455836527	-0.297694439833692	0.518405133972598	0.292963610847866	-0.379763826517818	-0.194760739657684	0.206188681599222	0.0850160936682166	0.143386870567438	0.642225134014818	-1.37753612754016	0.586883050418386	-0.774063963796962	-0.577112959507444	-0.509409852040433	-0.787048438045976	1.46047956416481	-0.765977601824754	4.18961611338282	-0.786032936528362	0.361575878306364	-0.991752126502332	0.949891731093557	0.501592874422642	-0.500100335466811	0.336997869085894	-0.539755099597571	0.118722971831556	-0.710452161231579	-0.168807272006487	1.54115839162312	-0.95171596901573	-0.270784516984294	-0.956721790569337	0.266567924138766	-0.880635307972461	0.397460680538389	-0.104617520730079	-0.814799886922677	0.445375158149872	-0.712606946792005	-0.262940364490963	1.9740548881387	0.083384487987187	-0.160213301386509
PIGK	-1.70790779929212	1.30195790860964	0.30585302223205	0.0479360979014822	0.803903005236962	1.44635591820304	-1.97258989013464	0.965012092371098	-0.226071990971731	-0.264368649426829	1.26710437838991	0.627160611443129	0.715300011616215	2.41072414064859	-0.436718226641323	-2.15259808871175	-1.95391786639509	-0.89038524144884	0.1377977073049	0.92862419241378	0.616734190120343	-1.0255211070867	-0.923679499173788	-0.507884112215101	-1.02859829542409	-0.258838531454372	-0.528498929428295	-0.415390837722898	0.178697007824535	-0.934980233315159	0.816104749393821	2.13656084431462	-0.853925503518332	-1.09424375380496	0.88685412266625	1.07381661646693	-1.81127204313863	-1.41303480990339	-0.754465504565112	0.361208770837875	-0.262401349723887	1.41301440220256	-0.434576808921212	-0.745301660278324	0.636573790258747	-1.47773501219629	0.0286224034566072	-0.216316664938498	0.717222346665666	0.717549140000975	0.150127205907215	0.655909581573044	-0.0137281076539828	0.020530876282622	-0.620470177960602	-0.0753207399236631	-1.15708177654482	0.35792742195967	0.645994471905552	-1.62617977719964	1.73947458463369	0.231603629034895	2.56275251647576	0.413848650548485	-1.40021679094224	-0.0782710554360029	-0.0918670752185703	1.38845989915709	-0.244859675055814	0.977090940052472	-0.697753440331796	0.116531384689349	1.36756794819265	1.99728307871218	-0.246775220823013	1.01111945573435	0.813673497959127	-0.736572441767827	0.038245909123794	0.29766748070859	0.0744734558154045	-0.823637391226216	-0.868363362094816	0.130633789720952	-1.49868124420701	1.1927487348377	-0.571531081055156	-0.423888982116243	-0.987196826538409	-0.216698184155961	-0.277963006610185	-0.423098421223307	-0.643575254790671	-0.952040256413507	0.650059894319237	0.18815428678231	-1.17829223099607	0.58624859284466	0.735345005155017	1.26112516741134
CSTF2	-0.714302610224469	-0.506945693435389	0.766308460800843	-0.0958080040832088	1.17529732547126	-1.15688016064004	-0.156252836379254	0.747660326095815	-1.30654093760415	1.39699745463221	0.292307159244067	-1.85964397624355	-0.706300761667034	-0.0381410270001103	-0.507971475589228	-1.30607042527398	-0.600549497442042	1.15829996623949	-0.705337723473222	1.51995480543107	1.2490977473717	-0.678086043948773	-0.743794996180715	0.473644427785381	-2.29181174426987	-0.4158670660863	-0.326141091322176	-0.802455251121999	0.72463036541318	-0.0200535497254729	0.335293614661885	0.893834294495663	-1.48725938192518	-1.22580365267252	0.955500382854959	-0.648931121987507	-2.14697027732872	0.14206041667182	0.889749909721385	1.04269629139403	0.418841621403196	-1.46167615377523	-1.57989779827041	0.549313749373556	-0.892971969455144	-0.0128424816658189	-1.48027913658322	0.130453587516926	0.494964761525698	-0.425346836570414	-0.481459488117766	-1.43817178527725	0.393136981469878	0.77824881854255	0.897518802675701	0.633852136562476	0.936088536433506	0.25628519256443	1.56780750133782	-1.32794034580118	1.44712859117735	1.05425225966514	0.806605252873937	1.35077081089266	-0.701573045948633	2.24572233335318	-1.65713874003108	0.680693597252761	1.98890443222194	0.985477954834209	0.0860089770399761	-0.414629453576427	1.70602991615572	0.151698167394744	-0.757973117032209	-0.34064277797978	1.95635372310614	0.380954428948437	0.591849049120094	-0.662382699420857	-0.365691093035694	-0.853804504785756	0.876138307992435	0.951885946498695	-0.267730627506442	0.345192904846533	-1.60944454735422	-0.137525892705362	0.745114998311982	-1.06337066570087	0.637006514421985	-0.00397825672690811	-1.02180330070215	-0.74184830456213	0.760231491939581	0.536140703622076	-0.435299467854238	1.01306292141142	-0.668689092697286	-0.865037032010082
FAM63B	1.1031952464785	-0.800676726229034	-1.3970999581908	0.443264914896503	-1.32147230206353	1.57536509167843	1.15463631389016	-0.143661988565973	-0.681109824066922	-1.07414668920434	-0.225414339323466	-1.45107100592281	0.00447662120147968	0.0551276951407501	1.25079226743424	0.495056670506214	1.01726464923017	-1.0463179953755	1.78134803719173	-0.491846070678548	-1.34397923265075	-0.71764633082798	0.783996109909974	-0.218441126170243	-0.815032771687712	2.09780862353146	-0.834111762294789	-0.487058469254027	0.21358142209569	-0.480757578127275	1.43055938841603	0.549309827466385	-1.40981409455341	-0.348282136769591	-1.18279521404356	-1.4964830980523	-0.151288280793956	-0.0588752858709793	0.430998537010345	-0.645151221998057	1.89396041753978	1.29709750146034	1.49980249981241	0.139005806624663	-1.92022089939509	3.29200715954333	-0.0494410283542854	0.74817808890102	0.863535044543989	-1.71381913008545	-0.55463165067766	0.749770046878882	0.363767694660489	-0.374603306808502	0.311040129403157	1.92960029995972	-0.52738178887456	1.1807613044874	-0.160854633904321	-0.933131643436803	-1.81512862481867	0.476090503399301	0.601126369213531	-1.38908796910195	0.580527975371943	-1.07129980227104	1.16706261778423	-0.561803928310269	-1.05955369597354	0.836826151248684	-0.14479383090552	0.150825301328998	-1.27583918398978	-0.295154893875239	-0.876903449195567	0.466633995081338	0.210524754828659	0.723159354147315	-0.802805711286916	1.0894777466651	1.60981964303486	-0.574509538616283	1.17715682351308	-0.585850500067855	0.0349414328904347	-0.00183903752989359	-0.153773091332036	1.49233416027651	0.488445465056845	-0.236090459863658	-0.801323984230239	-0.865204421467916	0.202268332689488	0.0974206972375158	-0.0559649645353808	-0.199460931452146	-0.279042859600808	-1.09222651173833	-0.741465750619682	-0.124208008626144
CDR2L	-0.929208251087152	-0.684936997863527	-1.30014754948072	-0.782332970243992	-0.146410196609773	-0.165095920600531	0.630294976563104	1.55710208468223	0.233266800750884	1.18920186272301	-0.173632974946694	1.55658541198277	0.50256696701543	-1.06089875713456	1.94005248571455	0.149773883064004	2.45962132530612	0.701781418475238	1.2621679921204	-0.86687544601053	-0.937570978174384	0.354738239169103	0.51398896642525	-0.330075721249108	-0.734765231366377	1.10937686141809	1.59474055578482	0.750970473103844	0.604347531514732	-0.276665424359907	1.94406751639934	-0.356517183532469	-1.01774730294314	0.613527574849853	-0.674828275343846	-0.42655211477341	-1.08999321597474	0.876053513662284	1.053136485739	-0.858103528564886	-1.11437976191703	1.70283768828251	-0.863345352962011	-1.04011236536813	-1.21822538060616	1.50184251399812	-1.53596389488746	-0.265067134590702	0.521526908361809	0.16421718942866	0.998996172529007	-0.178265196536865	-1.17766050715801	-1.29512640493777	-0.134794372642903	-1.41166148112081	-1.66383430073542	0.235773237451709	0.539911090172627	0.924612836967139	-1.3434539652664	-0.787160033181891	0.40226517893206	-0.120372536005173	0.626498467773068	0.184701736361861	-2.08395157270851	0.701838981680043	0.965655550210007	1.6948767023441	0.571935773910904	-0.988342787208003	-0.417485204689412	-1.00427987309264	-1.38791030290157	-0.16996317838299	0.422615185076243	-0.544455015919809	-0.538055357155327	-0.910951681170668	-0.367782031257602	-1.86069980196338	-0.0250498775545136	-0.469050458710862	1.66573817013671	0.152142083910807	-0.579315967293174	1.86536539507967	-0.0607280964610259	0.914961932483215	-1.22913862916275	-0.210401838153555	-0.0912554942543833	0.813309559272731	1.16626330444323	0.24227374195101	0.161424610625266	-1.58664070810124	0.610358788677823	0.137932877793502
